id,fecha,medio_transporte,empresa_bus,linea_metro,barrio,review_text,rating,tiempo_espera_min,duracion_viaje_min,likes,respuestas,satisfaccion
8b0a9b05,2024-12-22 19:22:00,Metro,Desconocido,L4,Santiago Centro,"Tomé bus interurbano en quilicura, en hora punta tarde con clima viento, bajó mucha gente en la estación",3.0,10,34,6,1,Neutro
4a7d7ef8,2024-08-05 07:26:00,Metro,Desconocido,L5,Independencia,El aire acondicionado estaba adecuado,3.0,1,30,4,2,Neutro
53ec5df3,2025-03-31 16:18:00,Bus Interurbano,Metbus,Desconocido,Maipú,"Tomé metro en santiago centro, en noche con clima lluvia, poca frecuencia",1.0,18,38,15,0,Negativo
ac421284,2024-06-13 12:41:00,Metrotren,Desconocido,Desconocido,Macul,"Viajé por trolebús, en hora punta tarde con clima soleado, el viaje fue normal",3.0,8,38,13,1,Neutro
d1eb7518,2024-05-02 13:15:00,Metro,Desconocido,L6,Santiago Centro,"Viajé por trolebús, en noche con clima viento, los asientos estaban disponibles",4.0,6,39,13,1,Positivo
fa0f8689,2025-03-21 18:36:00,Metrotren,Desconocido,Desconocido,San Bernardo,"En mediodía con clima lluvia, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,10,45,6,0,Negativo
9c5d090d,2025-05-11 18:55:00,Bus Interurbano,Vule,Desconocido,Renca,"Tomé trolebús en las condes, en noche con clima viento, el bus se saltó la parada",1.0,17,49,7,0,Negativo
69e24060,2024-01-19 11:49:00,Bus Interurbano,Redbus,Desconocido,Renca,"Viajé por metro, en hora punta mañana con clima soleado, el tiempo de espera fue bajo",4.0,7,58,0,0,Positivo
f0216054,2025-01-09 05:05:00,Trolebús,Desconocido,Desconocido,La Florida,Me tocó ir de pie parte del trayecto,3.0,8,26,10,0,Neutro
3721e6f6,2024-05-10 03:00:00,Metro,Desconocido,L4A,Las Condes,"En hora punta tarde con clima nublado, hubo una detención prolongada sin explicación",2.0,25,43,11,1,Negativo
3fee9a79,2024-09-22 10:50:00,Red Bus,Metbus,Desconocido,Macul,"Tomé bus interurbano en santiago centro, me sentí seguro durante el viaje",4.0,14,33,10,1,Positivo
42916d14,2024-03-23 04:50:00,Red Bus,Redbus,Desconocido,Estación Central,"Viajé por metrotren, en hora punta mañana con clima viento, el chofer manejaba brusco, deberían mejorar el servicio",1.0,7,22,1,1,Negativo
944555f5,2024-11-03 11:53:00,Trolebús,Desconocido,Desconocido,Maipú,"Viajé por metrotren, en noche con clima nublado, poca frecuencia",2.0,17,31,9,0,Negativo
9981d103,2025-06-24 01:24:00,Bus Interurbano,Redbus,Desconocido,Recoleta,"Tomé red bus en estación central, en mediodía con clima soleado, cambio de andén de último minuto",3.0,11,31,5,2,Neutro
840f59c6,2024-09-27 07:08:00,Trolebús,Desconocido,Desconocido,Ñuñoa,"Viajé por red bus, me sentí seguro durante el viaje",4.0,6,20,0,0,Positivo
bceef038,2025-04-23 02:05:00,Red Bus,Redbus,Desconocido,Providencia,"Viajé por red bus, en noche con clima soleado, el aire acondicionado estaba adecuado",4.0,0,40,0,2,Positivo
b5b1ae83,2024-03-30 09:10:00,Red Bus,Alsacia,Desconocido,Quilicura,"En hora punta tarde con clima soleado, me sentí seguro durante el viaje",4.0,10,47,9,4,Positivo
0922cf3d,2024-06-11 13:13:00,Trolebús,Desconocido,Desconocido,Maipú,Mucha aglomeración,2.0,16,51,9,0,Negativo
0a08b036,2024-01-13 15:58:00,Red Bus,Alsacia,Desconocido,Santiago Centro,"En hora punta tarde con clima lluvia, me sentí seguro durante el viaje",5.0,0,45,4,1,Positivo
53c8b0d9,2024-06-27 18:39:00,Bus Interurbano,Redbus,Desconocido,La Florida,"Sistema de pago falló, deberían mejorar el servicio",1.0,19,19,3,2,Negativo
f98021b6,2024-09-09 00:59:00,Red Bus,Stp,Desconocido,Renca,"En hora punta mañana con clima soleado, el chofer manejaba brusco",1.0,23,10,3,1,Negativo
6c153bb2,2025-04-11 11:34:00,Metro,Desconocido,L6,La Pintana,La aplicación funcionó perfecto,4.0,5,5,6,1,Positivo
85927768,2024-03-25 00:20:00,Metrotren,Desconocido,Desconocido,Huechuraba,"En noche con clima nublado, el chofer manejaba brusco, deberían mejorar el servicio",2.0,19,31,4,1,Negativo
d23d1556,2024-08-23 07:36:00,Red Bus,Metbus,Desconocido,Ñuñoa,"Tomé trolebús en renca, en noche con clima soleado, ruidos molestos",3.0,20,26,6,1,Neutro
ba79f868,2024-11-11 17:03:00,Bus Interurbano,Vule,Desconocido,San Miguel,"Me sentí seguro durante el viaje, recomiendo la ruta",5.0,10,35,5,0,Positivo
bb81ba4d,2025-07-02 14:31:00,Metrotren,Desconocido,Desconocido,Conchalí,"Viajé por red bus, en hora punta tarde con clima viento, el viaje fue normal",3.0,21,38,6,0,Neutro
f0c4a9c0,2024-09-19 16:28:00,Metro,Desconocido,L6,San Miguel,"En noche con clima nublado, poca frecuencia",2.0,12,44,5,0,Negativo
95b6c45a,2024-03-27 13:23:00,Metro,Desconocido,L4A,Pedro Aguirre Cerda,"Viajé por red bus, en noche con clima viento, el aire acondicionado estaba adecuado",5.0,1,29,5,0,Positivo
cb623be4,2024-07-25 15:42:00,Metrotren,Desconocido,Desconocido,Conchalí,"En noche con clima soleado, el aire acondicionado estaba adecuado",5.0,11,31,1,1,Positivo
c4ce994a,2025-02-14 23:19:00,Trolebús,Desconocido,Desconocido,La Pintana,"En hora punta tarde con clima nublado, hubo un leve retraso",3.0,11,31,0,1,Neutro
02fb464d,2025-06-07 14:20:00,Bus Interurbano,Vule,Desconocido,Pedro Aguirre Cerda,"Viajé por metrotren, el tiempo de espera fue bajo, recomiendo la ruta",5.0,9,41,10,0,Positivo
1328758d,2025-01-03 12:45:00,Metrotren,Desconocido,Desconocido,Puente Alto,Sistema de pago falló,2.0,18,39,5,0,Negativo
da83ffd7,2025-01-23 02:16:00,Trolebús,Desconocido,Desconocido,Recoleta,"Viajé por trolebús, en hora punta mañana con clima viento, demora excesiva",2.0,18,26,7,0,Negativo
caa2c731,2025-01-06 15:20:00,Bus Interurbano,Stp,Desconocido,Recoleta,"Viajé por trolebús, el aire acondicionado no funcionaba",1.0,13,34,1,0,Negativo
18f214ee,2024-07-21 12:18:00,Bus Interurbano,Redbus,Desconocido,Ñuñoa,"En noche con clima viento, el aire acondicionado estaba adecuado",4.0,11,47,1,1,Positivo
4e172261,2025-01-03 17:19:00,Bus Interurbano,Metbus,Desconocido,Ñuñoa,"Viajé por metrotren, en hora punta mañana con clima viento, hubo fiscalización",3.0,1,34,1,0,Neutro
1f6172b3,2024-05-25 10:55:00,Metrotren,Desconocido,Desconocido,Quilicura,"Viajé por bus interurbano, en hora punta tarde con clima soleado, la aplicación funcionó perfecto, recomiendo la ruta",3.0,11,26,10,0,Neutro
a5b5221a,2025-05-02 04:38:00,Bus Interurbano,Stp,Desconocido,Peñalolén,"En noche con clima soleado, el bus se saltó la parada",1.0,6,38,3,0,Negativo
8c5e1ba9,2025-06-06 10:47:00,Bus Interurbano,Subus,Desconocido,Santiago Centro,"Viajé por metrotren, el chofer manejaba brusco",1.0,14,40,8,0,Negativo
dcb7c157,2024-02-05 11:06:00,Metrotren,Desconocido,Desconocido,La Pintana,Desconocido,1.0,22,36,7,0,Negativo
2b87967f,2024-12-27 08:30:00,Red Bus,Alsacia,Desconocido,Renca,"Viajé por metro, el metro estaba limpio, recomiendo la ruta",4.0,4,37,7,1,Positivo
1869573f,2025-03-22 06:34:00,Bus Interurbano,Metbus,Desconocido,Recoleta,"Tomé red bus en recoleta, mal olor en el vagón",2.0,15,40,11,0,Negativo
6e1fb89d,2024-04-30 16:59:00,Bus Interurbano,Stp,Desconocido,Lo Barnechea,Desconocido,4.0,3,37,5,0,Positivo
12500723,2025-02-17 20:45:00,Bus Interurbano,Subus,Desconocido,San Bernardo,"Tomé metro en pedro aguirre cerda, sistema de pago falló",2.0,17,35,0,1,Negativo
19ae9b8d,2024-02-14 01:13:00,Bus Interurbano,Stp,Desconocido,Lo Barnechea,"Tomé bus interurbano en puente alto, en hora punta mañana con clima lluvia, el tiempo de espera fue bajo",5.0,8,36,5,1,Positivo
261c23e3,2024-02-21 12:28:00,Red Bus,Alsacia,Desconocido,Renca,"Tomé trolebús en huechuraba, en noche con clima viento, demora excesiva, deberían mejorar el servicio",1.0,17,19,0,0,Negativo
e47471cd,2025-02-03 20:48:00,Red Bus,Vule,Desconocido,Recoleta,"Tomé red bus en renca, en mediodía con clima soleado, mucha aglomeración",3.0,22,41,4,0,Neutro
7b1dafdf,2025-04-12 16:28:00,Metro,Desconocido,L3,Ñuñoa,"Tomé red bus en peñalolén, en mediodía con clima lluvia, poca frecuencia",2.0,16,33,7,2,Negativo
cbbaf9ad,2025-01-28 09:19:00,Red Bus,Redbus,Desconocido,Providencia,"Viajé por bus interurbano, me sentí inseguro por discusión entre pasajeros",1.0,16,39,1,1,Negativo
81bf6282,2025-03-04 14:03:00,Red Bus,Redbus,Desconocido,Estación Central,"Viajé por trolebús, en hora punta tarde con clima nublado, cambio de andén de último minuto",3.0,9,30,9,1,Neutro
af3c9605,2024-04-21 23:15:00,Metrotren,Desconocido,Desconocido,Recoleta,"Viajé por metrotren, en hora punta tarde con clima viento, sistema de pago falló",2.0,12,25,3,1,Negativo
e8e55192,2024-07-28 12:06:00,Metro,Desconocido,L2,Lo Barnechea,"En hora punta tarde con clima soleado, muy buen servicio",5.0,7,36,9,0,Positivo
73d0ba3c,2024-02-19 13:43:00,Metrotren,Desconocido,Desconocido,Estación Central,"La señalética estaba clara, recomiendo la ruta",5.0,10,41,6,0,Positivo
c01c70ed,2024-05-09 18:08:00,Metrotren,Desconocido,Desconocido,Cerrillos,"La señalética estaba clara, recomiendo la ruta",5.0,6,41,8,0,Positivo
3e664e79,2024-11-06 17:03:00,Trolebús,Desconocido,Desconocido,Providencia,"En hora punta mañana con clima nublado, muy buen servicio",4.0,5,27,6,2,Positivo
1d55da32,2024-06-03 13:40:00,Metro,Desconocido,L1,La Florida,Mucha aglomeración,2.0,15,25,1,0,Negativo
5ef01093,2025-01-01 11:51:00,Metro,Desconocido,L2,Renca,"Tomé red bus en puente alto, muy buen servicio",4.0,5,32,7,0,Positivo
73459be0,2025-05-26 11:09:00,Trolebús,Desconocido,Desconocido,Cerrillos,"Viajé por trolebús, la señalética estaba clara",4.0,3,31,7,1,Positivo
bb1bc17e,2024-03-16 17:28:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por trolebús, en hora punta mañana con clima viento, el conductor fue amable",4.0,6,33,0,0,Positivo
84cfdf4b,2024-02-26 17:33:00,Metro,Desconocido,L5,Renca,"En hora punta mañana con clima soleado, el conductor fue amable, recomiendo la ruta",4.0,2,52,0,1,Positivo
83a130b8,2024-01-02 00:21:00,Red Bus,Stp,Desconocido,Peñalolén,"Viajé por trolebús, la aplicación funcionó perfecto",5.0,13,24,4,1,Positivo
2e9b2d5b,2024-07-25 19:12:00,Metro,Desconocido,L4A,Ñuñoa,Demora excesiva,2.0,27,51,10,0,Negativo
0db64035,2025-01-02 04:37:00,Red Bus,Stp,Desconocido,Ñuñoa,"Viajé por metrotren, el metro estaba limpio",5.0,0,35,10,0,Positivo
f23a2a0e,2024-01-16 03:28:00,Metro,Desconocido,L4A,La Pintana,"Tomé bus interurbano en quilicura, en hora punta tarde con clima nublado, el chofer manejaba brusco",2.0,15,21,3,1,Negativo
d0f175ef,2024-10-03 13:43:00,Red Bus,Alsacia,Desconocido,Recoleta,"En mediodía con clima viento, me sentí seguro durante el viaje",5.0,9,32,9,1,Positivo
791f202b,2024-12-26 08:08:00,Bus Interurbano,Redbus,Desconocido,Lo Barnechea,"En hora punta tarde con clima nublado, el metro estaba limpio",4.0,11,50,6,2,Positivo
f414aeac,2024-09-19 05:57:00,Red Bus,Vule,Desconocido,Puente Alto,"Tomé metro en macul, el chofer manejaba brusco, deberían mejorar el servicio",3.0,17,15,5,0,Neutro
aa206a87,2025-03-31 22:43:00,Metro,Desconocido,L5,Huechuraba,"Tomé bus interurbano en puente alto, en hora punta mañana con clima viento, ruidos molestos, deberían mejorar el servicio",2.0,6,47,8,1,Negativo
621eb03a,2025-04-03 09:57:00,Metrotren,Desconocido,Desconocido,Providencia,Cambio de andén de último minuto,3.0,22,27,8,0,Neutro
c183c68b,2025-02-01 08:40:00,Metro,Desconocido,L2,Quilicura,"Tomé metro en puente alto, en hora punta tarde con clima viento, demora excesiva, deberían mejorar el servicio",2.0,25,25,7,1,Negativo
c823532d,2025-03-13 08:45:00,Metrotren,Desconocido,Desconocido,La Pintana,"Viajé por bus interurbano, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,13,39,3,2,Negativo
3b95acb2,2024-04-17 02:34:00,Red Bus,Subus,Desconocido,Huechuraba,"Tomé metrotren en providencia, en hora punta tarde con clima soleado, muy buen servicio",5.0,5,25,3,0,Positivo
bac26154,2024-06-10 12:59:00,Metrotren,Desconocido,Desconocido,Conchalí,El aire acondicionado no funcionaba,1.0,8,46,6,0,Negativo
9ce1d21a,2025-02-16 22:13:00,Red Bus,Stp,Desconocido,La Florida,"Viajé por metro, me tocó ir de pie parte del trayecto",3.0,9,22,1,2,Neutro
695008e1,2024-08-21 19:33:00,Red Bus,Redbus,Desconocido,La Florida,"Viajé por metrotren, hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,13,38,11,0,Negativo
f3b7592f,2024-12-31 21:06:00,Metrotren,Desconocido,Desconocido,Renca,"Viajé por red bus, en hora punta tarde con clima soleado, me sentí seguro durante el viaje, recomiendo la ruta",4.0,9,28,8,1,Positivo
f0000050,2024-10-10 01:25:00,Trolebús,Desconocido,Desconocido,Providencia,"Tomé bus interurbano en san miguel, en hora punta tarde con clima viento, bajó mucha gente en la estación",3.0,16,30,9,0,Neutro
ee20cb8d,2024-02-14 07:12:00,Bus Interurbano,Stp,Desconocido,La Florida,Mal olor en el vagón,2.0,11,37,5,0,Negativo
24f9b89d,2025-05-27 16:08:00,Trolebús,Desconocido,Desconocido,Maipú,"Tomé metro en san miguel, sistema de pago falló, deberían mejorar el servicio",1.0,24,32,0,0,Negativo
329c7cdb,2024-04-12 11:30:00,Red Bus,Stp,Desconocido,Puente Alto,"Tomé trolebús en macul, los asientos estaban disponibles, recomiendo la ruta",5.0,12,33,3,1,Positivo
bb559d48,2024-02-17 19:00:00,Metro,Desconocido,L2,Puente Alto,"Viajé por metro, bajó mucha gente en la estación",3.0,12,45,2,1,Neutro
d97b7d02,2024-09-29 22:04:00,Red Bus,Vule,Desconocido,Peñalolén,Desconocido,5.0,6,45,0,1,Positivo
f40eace9,2024-04-19 17:30:00,Metrotren,Desconocido,Desconocido,San Miguel,"En noche con clima soleado, me tocó ir de pie parte del trayecto",3.0,10,26,2,1,Neutro
a5c6531f,2025-07-01 05:07:00,Trolebús,Desconocido,Desconocido,Independencia,"Tomé metro en puente alto, mal olor en el vagón",1.0,11,35,8,0,Negativo
b6d2a254,2024-10-28 18:31:00,Trolebús,Desconocido,Desconocido,Estación Central,"Viajé por trolebús, me sentí seguro durante el viaje",5.0,14,47,8,2,Positivo
0f3de193,2024-01-25 06:44:00,Bus Interurbano,Alsacia,Desconocido,Recoleta,"Tomé metrotren en maipú, en mediodía con clima soleado, hubo fiscalización",3.0,11,34,4,0,Neutro
443082ed,2025-06-07 20:33:00,Metrotren,Desconocido,Desconocido,Recoleta,"Tomé metrotren en san miguel, mucha aglomeración, deberían mejorar el servicio",2.0,17,34,0,0,Negativo
c81ecfda,2024-02-07 05:34:00,Trolebús,Desconocido,Desconocido,Macul,"Tomé trolebús en san bernardo, el tiempo de espera fue bajo, recomiendo la ruta",4.0,7,39,6,1,Positivo
c98fa653,2025-01-27 12:17:00,Trolebús,Desconocido,Desconocido,La Florida,"Tomé metrotren en santiago centro, cambio de andén de último minuto",3.0,6,42,6,0,Neutro
11ceeaed,2024-01-31 07:32:00,Metrotren,Desconocido,Desconocido,Independencia,"En noche con clima soleado, el tiempo de espera fue bajo, recomiendo la ruta",4.0,1,10,3,2,Positivo
2caf2c31,2025-05-16 06:03:00,Metro,Desconocido,L2,Providencia,"Viajé por bus interurbano, en hora punta mañana con clima lluvia, sistema de pago falló",1.0,22,46,6,0,Negativo
3346f4ee,2024-05-08 23:26:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Tomé red bus en providencia, en hora punta tarde con clima viento, ruidos molestos",2.0,15,35,3,0,Negativo
80095e9d,2024-05-14 12:00:00,Bus Interurbano,Stp,Desconocido,Conchalí,No hubo novedades,3.0,15,36,10,0,Neutro
378e4b5c,2024-04-18 22:28:00,Red Bus,Vule,Desconocido,Conchalí,"Viajé por metrotren, no hubo novedades",3.0,17,45,10,2,Neutro
60248d4a,2024-01-27 04:29:00,Trolebús,Desconocido,Desconocido,San Miguel,"Tomé metro en cerrillos, hubo un leve retraso",3.0,7,29,3,1,Neutro
8495fb8d,2025-04-07 01:58:00,Red Bus,Metbus,Desconocido,Macul,"Viajé por metrotren, la señalética estaba clara",4.0,10,33,6,0,Positivo
f0c39c16,2024-08-25 22:16:00,Metrotren,Desconocido,Desconocido,Quilicura,"Tomé red bus en recoleta, en hora punta mañana con clima nublado, los asientos estaban disponibles",5.0,10,34,9,1,Positivo
2249cdcc,2025-05-14 04:26:00,Bus Interurbano,Subus,Desconocido,Lo Barnechea,"En hora punta mañana con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,16,40,7,1,Negativo
cfba85fc,2024-02-21 08:32:00,Metro,Desconocido,L3,Conchalí,"Viajé por red bus, bajó mucha gente en la estación",3.0,4,39,7,1,Neutro
8a27e6c9,2025-04-03 22:21:00,Metro,Desconocido,L5,Maipú,"En hora punta tarde con clima soleado, mucha aglomeración",1.0,17,39,3,1,Negativo
7846e0fc,2025-03-05 19:51:00,Metrotren,Desconocido,Desconocido,Pedro Aguirre Cerda,"Viajé por trolebús, en hora punta mañana con clima nublado, me sentí seguro durante el viaje",4.0,15,26,4,2,Positivo
de99a2dc,2024-09-18 04:11:00,Metro,Desconocido,L6,Estación Central,"Tomé trolebús en la pintana, en mediodía con clima lluvia, no hubo novedades",3.0,8,30,3,0,Neutro
54c1ea62,2024-08-15 11:38:00,Red Bus,Subus,Desconocido,Maipú,"Viajé por metro, poca frecuencia",1.0,23,32,6,2,Negativo
442ea8ca,2024-04-03 03:23:00,Metro,Desconocido,L1,Macul,Mucha aglomeración,2.0,23,32,11,0,Negativo
9ab7a8b6,2024-09-13 02:57:00,Metrotren,Desconocido,Desconocido,Huechuraba,"En mediodía con clima lluvia, la ruta fue rápida",4.0,7,44,6,1,Positivo
fc9866a9,2025-06-17 12:06:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"En hora punta tarde con clima lluvia, muy buen servicio",4.0,13,29,2,0,Positivo
bf2434da,2025-04-15 18:27:00,Metrotren,Desconocido,Desconocido,Providencia,"Viajé por metro, en mediodía con clima nublado, cambio de andén de último minuto",3.0,9,28,3,2,Neutro
c56996f6,2025-03-11 21:56:00,Trolebús,Desconocido,Desconocido,Recoleta,"Tomé red bus en huechuraba, muy buen servicio",5.0,0,33,0,0,Positivo
04f37895,2024-09-27 04:09:00,Red Bus,Metbus,Desconocido,Desconocido,"Tomé metrotren en recoleta, el bus se saltó la parada",2.0,18,36,6,1,Negativo
de760550,2025-02-25 13:53:00,Trolebús,Desconocido,Desconocido,Desconocido,"Viajé por bus interurbano, el conductor fue amable",4.0,4,35,12,1,Positivo
478f593f,2024-04-08 23:51:00,Metro,Desconocido,L1,Santiago Centro,"Tomé bus interurbano en quilicura, muy buen servicio, recomiendo la ruta",4.0,2,45,8,1,Positivo
0c0b8c86,2024-12-18 08:05:00,Trolebús,Desconocido,Desconocido,Renca,"Tomé trolebús en puente alto, en hora punta tarde con clima lluvia, el aire acondicionado no funcionaba, deberían mejorar el servicio",2.0,19,29,7,1,Negativo
9f758f76,2024-01-03 09:35:00,Metrotren,Desconocido,Desconocido,Macul,"Viajé por metrotren, en hora punta mañana con clima nublado, demora excesiva",1.0,11,33,4,0,Negativo
00ec5b68,2025-06-14 03:14:00,Bus Interurbano,Redbus,Desconocido,La Pintana,"Tomé red bus en renca, el bus llegó a tiempo",4.0,4,49,2,1,Positivo
253a4ab6,2025-05-15 18:34:00,Red Bus,Subus,Desconocido,San Miguel,"Tomé trolebús en recoleta, el metro estaba limpio, recomiendo la ruta",4.0,3,31,5,0,Positivo
549aca4c,2024-05-12 19:12:00,Bus Interurbano,Vule,Desconocido,Cerrillos,"Hubo una detención prolongada sin explicación, deberían mejorar el servicio",1.0,16,31,10,1,Negativo
cea8cc91,2024-08-15 22:55:00,Bus Interurbano,Stp,Desconocido,Quilicura,"En hora punta tarde con clima nublado, muy buen servicio",4.0,0,32,7,2,Positivo
98c327d0,2025-03-27 03:07:00,Bus Interurbano,Alsacia,Desconocido,Macul,"Tomé metro en conchalí, en noche con clima lluvia, la ruta fue rápida, recomiendo la ruta",5.0,9,29,3,2,Positivo
c1b1da0f,2024-01-26 22:58:00,Metrotren,Desconocido,Desconocido,La Florida,"Tomé trolebús en conchalí, el bus se saltó la parada",2.0,20,25,6,0,Negativo
11ab549b,2024-08-02 12:18:00,Metro,Desconocido,L6,Las Condes,Demora excesiva,1.0,16,21,8,0,Negativo
8d38fe12,2024-05-09 17:18:00,Metro,Desconocido,L4A,Santiago Centro,"Tomé metro en puente alto, en hora punta mañana con clima viento, poca frecuencia, deberían mejorar el servicio",3.0,19,44,2,1,Neutro
4f868e81,2025-02-18 01:30:00,Trolebús,Desconocido,Desconocido,Quilicura,"Viajé por bus interurbano, hubo fiscalización",3.0,6,48,3,0,Neutro
e127f4fb,2024-01-03 22:11:00,Metrotren,Desconocido,Desconocido,Estación Central,"Viajé por red bus, muy buen servicio",4.0,2,30,6,0,Positivo
86f26a2f,2025-05-27 15:15:00,Bus Interurbano,Alsacia,Desconocido,Conchalí,"Tomé trolebús en huechuraba, en hora punta mañana con clima lluvia, no hubo novedades",3.0,14,38,4,0,Neutro
634cbed5,2024-01-17 02:08:00,Bus Interurbano,Alsacia,Desconocido,Macul,"Viajé por bus interurbano, en mediodía con clima soleado, me sentí seguro durante el viaje",3.0,7,29,0,0,Neutro
3ca8b185,2024-05-26 23:16:00,Red Bus,Alsacia,Desconocido,Renca,"Tomé trolebús en recoleta, me tocó ir de pie parte del trayecto",3.0,11,42,6,1,Neutro
f13f55bf,2024-09-26 00:15:00,Metrotren,Desconocido,Desconocido,Las Condes,"Viajé por trolebús, en hora punta mañana con clima viento, muy buen servicio",5.0,14,51,6,0,Positivo
a97f0a60,2024-07-17 02:36:00,Trolebús,Desconocido,Desconocido,San Bernardo,"Tomé red bus en recoleta, en mediodía con clima lluvia, hubo fiscalización",3.0,15,49,4,0,Neutro
1810daf0,2024-11-14 14:12:00,Metrotren,Desconocido,Desconocido,Macul,"Viajé por trolebús, el viaje fue normal",3.0,12,47,3,0,Neutro
9a8598bb,2024-04-14 11:42:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"En noche con clima viento, hubo un leve retraso",3.0,15,31,11,0,Neutro
ef958a2d,2024-04-19 23:53:00,Red Bus,Stp,Desconocido,Providencia,"Tomé bus interurbano en renca, en hora punta tarde con clima viento, los asientos estaban disponibles",4.0,16,39,1,2,Positivo
1718bf74,2024-08-08 21:06:00,Metro,Desconocido,L1,La Florida,"En noche con clima soleado, hubo un leve retraso",3.0,7,29,1,0,Neutro
4fd6206e,2025-03-18 08:55:00,Trolebús,Desconocido,Desconocido,Estación Central,"En mediodía con clima viento, el viaje fue normal",3.0,16,5,1,1,Neutro
155be19f,2025-06-30 13:09:00,Trolebús,Desconocido,Desconocido,San Miguel,"Viajé por metro, en mediodía con clima soleado, los asientos estaban disponibles, recomiendo la ruta",4.0,4,30,1,0,Positivo
e016f84f,2024-09-12 02:11:00,Trolebús,Desconocido,Desconocido,Ñuñoa,"Tomé metro en estación central, en hora punta mañana con clima viento, el bus llegó a tiempo, recomiendo la ruta",4.0,7,28,2,3,Positivo
38bed815,2024-03-28 19:49:00,Metro,Desconocido,L6,Estación Central,"Viajé por red bus, me tocó ir de pie parte del trayecto",3.0,4,18,7,0,Neutro
81a90aa2,2025-06-20 08:56:00,Metro,Desconocido,L2,Macul,"Tomé bus interurbano en recoleta, mal olor en el vagón, deberían mejorar el servicio",1.0,23,35,8,0,Negativo
296a5317,2024-11-19 12:51:00,Bus Interurbano,Subus,Desconocido,Santiago Centro,"Tomé bus interurbano en maipú, la ruta fue rápida, recomiendo la ruta",5.0,10,39,11,0,Positivo
a27f7959,2024-06-09 14:27:00,Metrotren,Desconocido,Desconocido,Ñuñoa,"En mediodía con clima viento, el conductor fue amable, recomiendo la ruta",4.0,9,27,5,1,Positivo
5515e181,2024-06-09 08:32:00,Metrotren,Desconocido,Desconocido,Renca,"Viajé por metrotren, hubo una detención prolongada sin explicación",2.0,17,31,9,2,Negativo
5b83fe2b,2024-11-03 19:35:00,Bus Interurbano,Vule,Desconocido,Conchalí,"En noche con clima nublado, ruidos molestos, deberían mejorar el servicio",2.0,26,37,3,0,Negativo
f9f9556a,2024-04-10 13:13:00,Bus Interurbano,Subus,Desconocido,Quilicura,"Tomé bus interurbano en la pintana, mal olor en el vagón",2.0,16,32,0,3,Negativo
67820994,2024-01-22 07:50:00,Trolebús,Desconocido,Desconocido,La Pintana,"Viajé por red bus, en noche con clima viento, no hubo novedades",3.0,19,26,0,2,Neutro
b34608e8,2025-03-22 17:49:00,Bus Interurbano,Metbus,Desconocido,La Florida,"Tomé metrotren en las condes, en noche con clima lluvia, el aire acondicionado no funcionaba, deberían mejorar el servicio",2.0,18,49,6,1,Negativo
5a0f01d8,2024-10-08 06:04:00,Metrotren,Desconocido,Desconocido,Renca,El aire acondicionado no funcionaba,2.0,13,33,9,0,Negativo
e6d097dc,2025-06-03 00:31:00,Red Bus,Metbus,Desconocido,La Florida,"Viajé por red bus, mal olor en el vagón, deberían mejorar el servicio",2.0,18,40,8,2,Negativo
f904e763,2024-05-18 07:08:00,Red Bus,Subus,Desconocido,La Pintana,"Viajé por trolebús, el chofer manejaba brusco",1.0,7,25,5,1,Negativo
ef5ce4f2,2024-09-11 07:01:00,Metro,Desconocido,L2,Providencia,"Tomé trolebús en la pintana, en hora punta mañana con clima nublado, muy buen servicio, recomiendo la ruta",5.0,10,24,0,0,Positivo
ed1ec89b,2025-05-09 19:01:00,Red Bus,Redbus,Desconocido,Pedro Aguirre Cerda,"Viajé por red bus, en noche con clima soleado, el chofer manejaba brusco",1.0,26,51,6,1,Negativo
1a79164e,2024-04-07 02:13:00,Metrotren,Desconocido,Desconocido,Providencia,"Tomé red bus en ñuñoa, en hora punta mañana con clima nublado, el metro estaba limpio",4.0,6,50,3,0,Positivo
ead0381f,2025-05-27 10:48:00,Bus Interurbano,Alsacia,Desconocido,La Florida,"En noche con clima lluvia, mal olor en el vagón",2.0,11,34,0,0,Negativo
845ebc12,2025-04-08 15:59:00,Red Bus,Subus,Desconocido,Estación Central,"Tomé metrotren en huechuraba, en hora punta mañana con clima soleado, me sentí inseguro por discusión entre pasajeros, deberían mejorar el servicio",2.0,6,54,1,1,Negativo
91c4c4db,2024-03-01 10:19:00,Bus Interurbano,Vule,Desconocido,Santiago Centro,"Viajé por bus interurbano, me sentí seguro durante el viaje",4.0,3,34,3,1,Positivo
ae6a455e,2024-09-22 21:06:00,Red Bus,Alsacia,Desconocido,Conchalí,"Tomé metro en cerrillos, en noche con clima nublado, mucha aglomeración, deberían mejorar el servicio",2.0,19,49,9,1,Negativo
75c403a6,2024-07-11 12:42:00,Red Bus,Metbus,Desconocido,Ñuñoa,"Viajé por metro, muy buen servicio",4.0,6,29,6,0,Positivo
